Datetime,WDC
2018-02-28 17:30:00,88.2300033569336
2018-02-28 18:30:00,88.31999969482422
2018-02-28 19:30:00,87.91000366210938
2018-02-28 20:30:00,87.05000305175781
2018-03-01 14:30:00,88.12000274658203
2018-03-01 15:30:00,88.33999633789062
2018-03-01 16:30:00,88.04000091552734
2018-03-01 17:30:00,87.68000030517578
2018-03-01 18:30:00,87.18000030517578
2018-03-01 19:30:00,87.4800033569336
2018-03-01 20:30:00,87.26000213623047
2018-03-02 14:30:00,86.38999938964844
2018-03-02 15:30:00,86.58999633789062
2018-03-02 16:30:00,87.5999984741211
2018-03-02 17:30:00,87.62000274658203
2018-03-02 18:30:00,87.52999877929688
2018-03-02 19:30:00,87.79000091552734
2018-03-02 20:30:00,88.2300033569336
2018-03-05 14:30:00,88.94999694824219
2018-03-05 15:30:00,89.37039947509766
2018-03-05 16:30:00,89.68000030517578
2018-03-05 17:30:00,89.94999694824219
2018-03-05 18:30:00,89.94000244140625
2018-03-05 19:30:00,90.01000213623047
2018-03-05 20:30:00,89.95999908447266
2018-03-06 14:30:00,93.41000366210938
2018-03-06 15:30:00,92.69000244140625
2018-03-06 16:30:00,93.23999786376953
2018-03-06 17:30:00,93.26000213623047
2018-03-06 18:30:00,92.94999694824219
2018-03-06 19:30:00,93.16000366210938
2018-03-06 20:30:00,93.80500030517578
2018-03-07 14:30:00,96.25
2018-03-07 15:30:00,96.0
2018-03-07 16:30:00,95.44000244140625
2018-03-07 17:30:00,95.35600280761719
2018-03-07 18:30:00,95.43000030517578
2018-03-07 19:30:00,95.31999969482422
2018-03-07 20:30:00,95.25
2018-03-08 14:30:00,97.17510223388672
2018-03-08 15:30:00,97.74500274658203
2018-03-08 16:30:00,97.30000305175781
2018-03-08 17:30:00,96.91000366210938
2018-03-08 18:30:00,97.33000183105469
2018-03-08 19:30:00,97.30999755859375
2018-03-08 20:30:00,97.20999908447266
2018-03-09 14:30:00,99.73999786376953
2018-03-09 15:30:00,99.5999984741211
2018-03-09 16:30:00,99.45999908447266
2018-03-09 17:30:00,99.4000015258789
2018-03-09 18:30:00,99.68000030517578
2018-03-09 19:30:00,99.56999969482422
2018-03-09 20:30:00,99.5199966430664
2018-03-12 13:30:00,101.7699966430664
2018-03-12 14:30:00,101.1500015258789
2018-03-12 15:30:00,102.05999755859375
2018-03-12 16:30:00,101.94999694824219
2018-03-12 17:30:00,101.61799621582031
2018-03-12 18:30:00,102.36000061035156
2018-03-12 19:30:00,102.83999633789062
2018-03-13 13:30:00,105.66000366210938
2018-03-13 14:30:00,103.41000366210938
2018-03-13 15:30:00,103.88999938964844
2018-03-13 16:30:00,104.37999725341797
2018-03-13 17:30:00,103.79000091552734
2018-03-13 18:30:00,103.3501968383789
2018-03-13 19:30:00,102.91000366210938
2018-03-14 13:30:00,103.62999725341797
2018-03-14 14:30:00,102.98999786376953
2018-03-14 15:30:00,102.87000274658203
2018-03-14 16:30:00,103.91500091552734
2018-03-14 17:30:00,103.66999816894531
2018-03-14 18:30:00,103.27999877929688
2018-03-14 19:30:00,103.19999694824219
2018-03-15 13:30:00,102.54000091552734
2018-03-15 14:30:00,102.62000274658203
2018-03-15 15:30:00,102.61000061035156
2018-03-15 16:30:00,102.55999755859375
2018-03-15 17:30:00,102.0199966430664
2018-03-15 18:30:00,102.16999816894531
2018-03-15 19:30:00,102.23999786376953
2018-03-16 13:30:00,105.87000274658203
2018-03-16 14:30:00,106.12000274658203
2018-03-16 15:30:00,105.7300033569336
2018-03-16 16:30:00,105.8240966796875
2018-03-16 17:30:00,105.97000122070312
2018-03-16 18:30:00,106.88999938964844
2018-03-16 19:30:00,106.44000244140625
2018-03-19 13:30:00,104.87999725341797
2018-03-19 14:30:00,103.7300033569336
2018-03-19 15:30:00,103.11000061035156
2018-03-19 16:30:00,102.8499984741211
2018-03-19 17:30:00,102.94999694824219
2018-03-19 18:30:00,102.62000274658203
2018-03-19 19:30:00,103.16999816894531
2018-03-20 13:30:00,103.80999755859375
2018-03-20 14:30:00,103.93099975585938
2018-03-20 15:30:00,103.6500015258789
2018-03-20 16:30:00,103.61000061035156
2018-03-20 17:30:00,103.41999816894531
2018-03-20 18:30:00,103.72000122070312
2018-03-20 19:30:00,103.63999938964844
2018-03-21 13:30:00,103.94999694824219
2018-03-21 14:30:00,103.6500015258789
2018-03-21 15:30:00,103.95999908447266
2018-03-21 16:30:00,103.73999786376953
2018-03-21 17:30:00,103.77999877929688
2018-03-21 18:30:00,103.58000183105469
