Datetime,VRSK
2018-03-12 17:30:00,104.91999816894531
2018-03-12 18:30:00,105.00499725341797
2018-03-12 19:30:00,104.87999725341797
2018-03-13 13:30:00,104.81999969482422
2018-03-13 14:30:00,104.76000213623047
2018-03-13 15:30:00,104.5199966430664
2018-03-13 16:30:00,104.62000274658203
2018-03-13 17:30:00,104.19999694824219
2018-03-13 18:30:00,104.30999755859375
2018-03-13 19:30:00,104.4800033569336
2018-03-14 13:30:00,104.25
2018-03-14 14:30:00,104.44000244140625
2018-03-14 15:30:00,104.0999984741211
2018-03-14 16:30:00,104.31999969482422
2018-03-14 17:30:00,104.51000213623047
2018-03-14 18:30:00,104.16000366210938
2018-03-14 19:30:00,104.08999633789062
2018-03-15 13:30:00,104.05000305175781
2018-03-15 14:30:00,104.63999938964844
2018-03-15 15:30:00,104.36000061035156
2018-03-15 16:30:00,104.33000183105469
2018-03-15 17:30:00,104.22000122070312
2018-03-15 18:30:00,104.30500030517578
2018-03-15 19:30:00,104.26000213623047
2018-03-16 13:30:00,104.43000030517578
2018-03-16 14:30:00,105.0
2018-03-16 15:30:00,104.5
2018-03-16 16:30:00,104.86499786376953
2018-03-16 17:30:00,104.79000091552734
2018-03-16 18:30:00,104.88999938964844
2018-03-16 19:30:00,104.73999786376953
2018-03-19 13:30:00,104.45999908447266
2018-03-19 14:30:00,103.97000122070312
2018-03-19 15:30:00,103.94999694824219
2018-03-19 16:30:00,103.76000213623047
2018-03-19 17:30:00,103.63500213623047
2018-03-19 18:30:00,103.69000244140625
2018-03-19 19:30:00,103.93000030517578
2018-03-20 13:30:00,104.94000244140625
2018-03-20 14:30:00,105.43000030517578
2018-03-20 15:30:00,105.48999786376953
2018-03-20 16:30:00,105.3499984741211
2018-03-20 17:30:00,105.30999755859375
2018-03-20 18:30:00,105.20999908447266
2018-03-20 19:30:00,105.22000122070312
2018-03-21 13:30:00,105.66999816894531
2018-03-21 14:30:00,105.48999786376953
2018-03-21 15:30:00,105.56999969482422
2018-03-21 16:30:00,105.45999908447266
2018-03-21 17:30:00,105.1500015258789
2018-03-21 18:30:00,105.22000122070312
2018-03-21 19:30:00,105.06999969482422
