Datetime,XRAY
2018-03-01 15:30:00,55.68000030517578
2018-03-01 16:30:00,56.02000045776367
2018-03-01 17:30:00,55.4900016784668
2018-03-01 18:30:00,54.970001220703125
2018-03-01 19:30:00,55.33000183105469
2018-03-01 20:30:00,55.29999923706055
2018-03-02 14:30:00,56.35499954223633
2018-03-02 15:30:00,56.66999816894531
2018-03-02 16:30:00,56.61000061035156
2018-03-02 17:30:00,56.220001220703125
2018-03-02 18:30:00,56.40999984741211
2018-03-02 19:30:00,56.869998931884766
2018-03-02 20:30:00,56.970001220703125
2018-03-05 14:30:00,54.29999923706055
2018-03-05 15:30:00,55.209999084472656
2018-03-05 16:30:00,55.27000045776367
2018-03-05 17:30:00,55.45000076293945
2018-03-05 18:30:00,55.43000030517578
2018-03-05 19:30:00,55.810001373291016
2018-03-05 20:30:00,55.86000061035156
2018-03-06 14:30:00,56.38999938964844
2018-03-06 15:30:00,56.0
2018-03-06 16:30:00,55.90999984741211
2018-03-06 17:30:00,56.150001525878906
2018-03-06 18:30:00,56.40999984741211
2018-03-06 19:30:00,56.47990036010742
2018-03-06 20:30:00,56.369998931884766
2018-03-07 14:30:00,56.5
2018-03-07 15:30:00,56.220001220703125
2018-03-07 16:30:00,56.130001068115234
2018-03-07 17:30:00,56.349998474121094
2018-03-07 18:30:00,56.185001373291016
2018-03-07 19:30:00,56.189998626708984
2018-03-07 20:30:00,56.41999816894531
2018-03-08 14:30:00,56.83000183105469
2018-03-08 15:30:00,56.959999084472656
2018-03-08 16:30:00,56.54999923706055
2018-03-08 17:30:00,56.66999816894531
2018-03-08 18:30:00,56.970001220703125
2018-03-08 19:30:00,56.95000076293945
2018-03-08 20:30:00,56.959999084472656
2018-03-09 14:30:00,57.189998626708984
2018-03-09 15:30:00,57.22999954223633
2018-03-09 16:30:00,57.47999954223633
2018-03-09 17:30:00,58.0099983215332
2018-03-09 18:30:00,57.529998779296875
2018-03-09 19:30:00,57.61000061035156
2018-03-09 20:30:00,57.68000030517578
2018-03-12 13:30:00,58.09000015258789
2018-03-12 14:30:00,57.83000183105469
2018-03-12 15:30:00,58.04999923706055
2018-03-12 16:30:00,58.05500030517578
2018-03-12 17:30:00,58.369998931884766
2018-03-12 18:30:00,58.47999954223633
2018-03-12 19:30:00,58.43000030517578
2018-03-13 13:30:00,58.709999084472656
2018-03-13 14:30:00,58.4900016784668
2018-03-13 15:30:00,58.06999969482422
2018-03-13 16:30:00,58.11000061035156
2018-03-13 17:30:00,57.810001373291016
2018-03-13 18:30:00,57.8125
2018-03-13 19:30:00,57.83000183105469
2018-03-14 13:30:00,57.810001373291016
2018-03-14 14:30:00,57.560001373291016
2018-03-14 15:30:00,57.540000915527344
2018-03-14 16:30:00,57.369998931884766
2018-03-14 17:30:00,57.38999938964844
2018-03-14 18:30:00,57.31999969482422
2018-03-14 19:30:00,57.310001373291016
2018-03-15 13:30:00,57.540000915527344
2018-03-15 14:30:00,57.560001373291016
2018-03-15 15:30:00,57.189998626708984
2018-03-15 16:30:00,57.060001373291016
2018-03-15 17:30:00,56.91999816894531
2018-03-15 18:30:00,56.95000076293945
2018-03-15 19:30:00,56.939998626708984
2018-03-16 13:30:00,56.45000076293945
2018-03-16 14:30:00,56.52000045776367
2018-03-16 15:30:00,56.5
2018-03-16 16:30:00,56.470001220703125
2018-03-16 17:30:00,56.43000030517578
2018-03-16 18:30:00,56.40999984741211
2018-03-16 19:30:00,56.33000183105469
2018-03-19 13:30:00,56.08100128173828
2018-03-19 14:30:00,55.709999084472656
2018-03-19 15:30:00,55.560001373291016
2018-03-19 16:30:00,55.380001068115234
2018-03-19 17:30:00,55.34000015258789
2018-03-19 18:30:00,55.38999938964844
2018-03-19 19:30:00,55.45000076293945
2018-03-20 13:30:00,55.150001525878906
2018-03-20 14:30:00,55.22999954223633
2018-03-20 15:30:00,55.11000061035156
2018-03-20 16:30:00,54.79999923706055
2018-03-20 17:30:00,54.76499938964844
2018-03-20 18:30:00,54.689701080322266
2018-03-20 19:30:00,54.59000015258789
2018-03-21 13:30:00,54.5
2018-03-21 14:30:00,54.59000015258789
2018-03-21 15:30:00,54.54999923706055
2018-03-21 16:30:00,54.77000045776367
2018-03-21 17:30:00,54.380001068115234
2018-03-21 18:30:00,53.97100067138672
2018-03-21 19:30:00,54.130001068115234
2018-03-22 13:30:00,53.790000915527344
2018-03-22 14:30:00,53.459999084472656
2018-03-22 15:30:00,53.54999923706055
2018-03-22 16:30:00,53.560001373291016
2018-03-22 17:30:00,53.22999954223633
2018-03-22 18:30:00,52.98500061035156
2018-03-22 19:30:00,52.66999816894531
2018-03-23 13:30:00,52.43000030517578
2018-03-23 14:30:00,52.400001525878906
2018-03-23 15:30:00,52.18000030517578
2018-03-23 16:30:00,52.27000045776367
2018-03-23 17:30:00,51.769901275634766
2018-03-23 18:30:00,50.970001220703125
2018-03-23 19:30:00,50.709999084472656
2018-03-26 13:30:00,50.77000045776367
2018-03-26 14:30:00,50.36000061035156
2018-03-26 15:30:00,50.45000076293945
2018-03-26 16:30:00,50.79999923706055
2018-03-26 17:30:00,51.040000915527344
2018-03-26 18:30:00,51.2400016784668
2018-03-26 19:30:00,51.09000015258789
