Datetime,BBBY
2018-05-15 17:30:00,17.424800872802734
2018-05-15 18:30:00,17.479999542236328
2018-05-15 19:30:00,17.489999771118164
2018-05-16 13:30:00,17.600000381469727
2018-05-16 14:30:00,17.684999465942383
2018-05-16 15:30:00,17.725000381469727
2018-05-16 16:30:00,17.709999084472656
2018-05-16 17:30:00,17.709999084472656
2018-05-16 18:30:00,17.68000030517578
2018-05-16 19:30:00,17.594999313354492
2018-05-17 13:30:00,17.729999542236328
2018-05-17 14:30:00,17.889999389648438
2018-05-17 15:30:00,17.850000381469727
2018-05-17 16:30:00,17.905000686645508
2018-05-17 17:30:00,17.905000686645508
2018-05-17 18:30:00,17.844999313354492
2018-05-17 19:30:00,17.84000015258789
2018-05-18 13:30:00,18.1200008392334
2018-05-18 14:30:00,17.950000762939453
2018-05-18 15:30:00,18.024999618530273
2018-05-18 16:30:00,18.104999542236328
2018-05-18 17:30:00,18.15999984741211
2018-05-18 18:30:00,18.06999969482422
2018-05-18 19:30:00,18.040000915527344
2018-05-21 13:30:00,18.1200008392334
2018-05-21 14:30:00,18.190000534057617
2018-05-21 15:30:00,18.135000228881836
2018-05-21 16:30:00,18.13719940185547
2018-05-21 17:30:00,18.059999465942383
2018-05-21 18:30:00,17.989999771118164
2018-05-21 19:30:00,18.010000228881836
2018-05-22 13:30:00,17.969999313354492
2018-05-22 14:30:00,17.799999237060547
2018-05-22 15:30:00,17.770000457763672
2018-05-22 16:30:00,17.825000762939453
2018-05-22 17:30:00,17.815000534057617
2018-05-22 18:30:00,17.7549991607666
2018-05-22 19:30:00,17.709999084472656
2018-05-23 13:30:00,17.820100784301758
2018-05-23 14:30:00,17.84000015258789
2018-05-23 15:30:00,17.735000610351562
2018-05-23 16:30:00,17.725000381469727
2018-05-23 17:30:00,17.81999969482422
2018-05-23 18:30:00,17.834999084472656
2018-05-23 19:30:00,17.84000015258789
2018-05-24 13:30:00,17.93000030517578
2018-05-24 14:30:00,18.22010040283203
2018-05-24 15:30:00,18.0
2018-05-24 16:30:00,18.020000457763672
2018-05-24 17:30:00,17.93000030517578
2018-05-24 18:30:00,17.8799991607666
2018-05-24 19:30:00,17.959999084472656
2018-05-25 13:30:00,18.059999465942383
2018-05-25 14:30:00,18.014999389648438
2018-05-25 15:30:00,17.985000610351562
2018-05-25 16:30:00,17.985000610351562
2018-05-25 17:30:00,17.986099243164062
2018-05-25 18:30:00,18.020000457763672
2018-05-25 19:30:00,18.010000228881836
2018-05-29 13:30:00,18.010000228881836
2018-05-29 14:30:00,17.940000534057617
2018-05-29 15:30:00,17.850000381469727
2018-05-29 16:30:00,17.954999923706055
2018-05-29 17:30:00,17.8799991607666
2018-05-29 18:30:00,17.950000762939453
2018-05-29 19:30:00,17.950000762939453
2018-05-30 13:30:00,18.149999618530273
2018-05-30 14:30:00,18.170000076293945
2018-05-30 15:30:00,18.149999618530273
2018-05-30 16:30:00,18.15999984741211
2018-05-30 17:30:00,18.165000915527344
2018-05-30 18:30:00,18.149999618530273
2018-05-30 19:30:00,18.170000076293945
2018-05-31 13:30:00,18.170000076293945
2018-05-31 14:30:00,18.079999923706055
2018-05-31 15:30:00,18.040000915527344
2018-05-31 16:30:00,18.020000457763672
2018-05-31 17:30:00,17.969999313354492
2018-05-31 18:30:00,18.079999923706055
2018-05-31 19:30:00,18.15999984741211
2018-06-01 13:30:00,18.315000534057617
2018-06-01 14:30:00,17.940000534057617
2018-06-01 15:30:00,17.79520034790039
2018-06-01 16:30:00,17.81999969482422
2018-06-01 17:30:00,17.731700897216797
2018-06-01 18:30:00,17.739999771118164
2018-06-01 19:30:00,17.81999969482422
2018-06-04 13:30:00,18.209999084472656
2018-06-04 14:30:00,18.34000015258789
2018-06-04 15:30:00,18.209999084472656
2018-06-04 16:30:00,18.290000915527344
2018-06-04 17:30:00,18.299999237060547
2018-06-04 18:30:00,18.364999771118164
2018-06-04 19:30:00,18.350000381469727
2018-06-05 13:30:00,18.350000381469727
2018-06-05 14:30:00,18.530000686645508
2018-06-05 15:30:00,18.635000228881836
2018-06-05 16:30:00,18.68000030517578
2018-06-05 17:30:00,18.829999923706055
2018-06-05 18:30:00,18.829999923706055
2018-06-05 19:30:00,18.829999923706055
2018-06-06 13:30:00,18.790000915527344
2018-06-06 14:30:00,18.700000762939453
2018-06-06 15:30:00,18.649999618530273
2018-06-06 16:30:00,18.75
2018-06-06 17:30:00,18.829999923706055
2018-06-06 18:30:00,18.875
2018-06-06 19:30:00,18.889999389648438
