Datetime,FISV
2018-02-27 14:30:00,73.35250091552734
2018-02-27 15:30:00,72.53500366210938
2018-02-27 16:30:00,72.19000244140625
2018-02-27 17:30:00,72.56999969482422
2018-02-27 18:30:00,72.29750061035156
2018-02-27 19:30:00,72.25
2018-02-27 20:30:00,72.1050033569336
2018-02-28 14:30:00,72.50499725341797
2018-02-28 15:30:00,72.12249755859375
2018-02-28 16:30:00,72.25499725341797
2018-02-28 17:30:00,72.69000244140625
2018-02-28 18:30:00,72.76499938964844
2018-02-28 19:30:00,72.23999786376953
2018-02-28 20:30:00,71.69000244140625
2018-03-01 14:30:00,71.37999725341797
2018-03-01 15:30:00,71.44999694824219
2018-03-01 16:30:00,71.5250015258789
2018-03-01 17:30:00,71.12999725341797
2018-03-01 18:30:00,70.81999969482422
2018-03-01 19:30:00,71.31500244140625
2018-03-01 20:30:00,70.94999694824219
2018-03-02 14:30:00,70.36000061035156
2018-03-02 15:30:00,71.29209899902344
2018-03-02 16:30:00,71.29634857177734
2018-03-02 17:30:00,70.88500213623047
2018-03-02 18:30:00,71.13500213623047
2018-03-02 19:30:00,71.58499908447266
2018-03-02 20:30:00,71.98999786376953
2018-03-05 14:30:00,71.37999725341797
2018-03-05 15:30:00,71.9749984741211
2018-03-05 16:30:00,72.09500122070312
2018-03-05 17:30:00,72.50499725341797
2018-03-05 18:30:00,72.20500183105469
2018-03-05 19:30:00,72.36000061035156
2018-03-05 20:30:00,72.48500061035156
2018-03-06 14:30:00,72.23500061035156
2018-03-06 15:30:00,71.98999786376953
2018-03-06 16:30:00,71.98999786376953
2018-03-06 17:30:00,72.19000244140625
2018-03-06 18:30:00,71.9175033569336
2018-03-06 19:30:00,71.98999786376953
2018-03-06 20:30:00,72.1050033569336
2018-03-07 14:30:00,72.52999877929688
2018-03-07 15:30:00,72.07499694824219
2018-03-07 16:30:00,71.96499633789062
2018-03-07 17:30:00,72.29000091552734
2018-03-07 18:30:00,72.45500183105469
2018-03-07 19:30:00,72.5760498046875
2018-03-07 20:30:00,72.54000091552734
2018-03-08 14:30:00,73.06500244140625
2018-03-08 15:30:00,73.2249984741211
2018-03-08 16:30:00,73.1500015258789
2018-03-08 17:30:00,72.88999938964844
2018-03-08 18:30:00,72.92960357666016
2018-03-08 19:30:00,72.95999908447266
2018-03-08 20:30:00,73.02999877929688
2018-03-09 14:30:00,73.44750213623047
2018-03-09 15:30:00,73.63500213623047
2018-03-09 16:30:00,73.65499877929688
2018-03-09 17:30:00,73.8550033569336
2018-03-09 18:30:00,74.03500366210938
2018-03-09 19:30:00,74.00499725341797
2018-03-09 20:30:00,74.1050033569336
2018-03-12 13:30:00,74.05000305175781
2018-03-12 14:30:00,74.0
2018-03-12 15:30:00,74.04000091552734
2018-03-12 16:30:00,73.98500061035156
2018-03-12 17:30:00,73.81749725341797
2018-03-12 18:30:00,73.93000030517578
2018-03-12 19:30:00,73.81999969482422
2018-03-13 13:30:00,73.9800033569336
2018-03-13 14:30:00,73.69249725341797
2018-03-13 15:30:00,73.51499938964844
2018-03-13 16:30:00,73.45500183105469
2018-03-13 17:30:00,73.5199966430664
2018-03-13 18:30:00,73.56999969482422
2018-03-13 19:30:00,73.75
2018-03-14 13:30:00,73.8499984741211
2018-03-14 14:30:00,73.95500183105469
2018-03-14 15:30:00,73.45999908447266
2018-03-14 16:30:00,73.68499755859375
2018-03-14 17:30:00,73.875
2018-03-14 18:30:00,73.76000213623047
2018-03-14 19:30:00,73.80999755859375
2018-03-15 13:30:00,74.09004974365234
2018-03-15 14:30:00,74.30500030517578
2018-03-15 15:30:00,74.04499816894531
2018-03-15 16:30:00,74.04499816894531
2018-03-15 17:30:00,73.76499938964844
2018-03-15 18:30:00,73.9749984741211
2018-03-15 19:30:00,73.83999633789062
2018-03-16 13:30:00,73.91500091552734
2018-03-16 14:30:00,74.2249984741211
2018-03-16 15:30:00,74.1624984741211
2018-03-16 16:30:00,74.1050033569336
2018-03-16 17:30:00,74.19999694824219
2018-03-16 18:30:00,74.32499694824219
2018-03-16 19:30:00,74.2249984741211
